Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Previous_Purchases,Payment_Method,Frequency_of_Purchases
9262,61,Male,Sunglasses,Accessories,64,New Hampshire,XL,Green,Summer,4.9,No,Next Day Air,No,36,Venmo,Fortnightly
9263,36,Male,Pants,Clothing,40,Vermont,S,LightSalmon,Spring,2.6,Yes,Next Day Air,Yes,45,Bank Transfer,Annually
9264,24,Female,Belt,Accessories,22,New Mexico,S,Orange,Fall,3.7,No,Free Shipping,No,24,Cash,Fortnightly
9265,64,Male,Gloves,Accessories,22,Louisiana,XL,DodgerBlue,Summer,2.9,Yes,Free Shipping,Yes,8,Venmo,Weekly
9266,65,Male,Sneakers,Footwear,21,New Mexico,M,Indigo,Summer,3.3,Yes,Next Day Air,No,73,Venmo,Quarterly
9267,33,Male,Sandals,Footwear,94,New Hampshire,M,DarkSlateBlue,Spring,4.3,No,Free Shipping,Yes,47,Bank Transfer,Fortnightly
9268,68,Male,Coat,Outerwear,66,Alaska,M,LavenderBlush,Fall,3.4,No,Express,Yes,94,Venmo,Quarterly
9269,71,Male,Coat,Outerwear,93,Tennessee,S,SlateBlue,Fall,4.4,Yes,Standard,Yes,14,Venmo,Quarterly
9270,63,Female,Sweater,Clothing,44,Missouri,M,Indigo,Spring,4.3,No,2-Day Shipping,Yes,69,Bank Transfer,Annually
9271,30,Male,Sandals,Footwear,35,Oklahoma,M,Teal,Fall,2.7,No,Store Pickup,No,79,Cash,Every 3 Months
9272,25,Male,Pants,Clothing,70,Tennessee,XL,DarkViolet,Winter,3,Yes,Express,No,65,Debit Card,Every 3 Months
9273,37,Male,Gloves,Accessories,51,Delaware,L,LightGreen,Fall,2.8,No,Next Day Air,No,24,Cash,Monthly
9274,31,Male,Sweater,Clothing,63,Washington,L,NavajoWhite,Summer,2.5,No,Next Day Air,No,30,Credit Card,Annually
9275,49,Female,Sweater,Clothing,83,North Dakota,S,LightCyan,Spring,2.7,No,Express,Yes,32,Bank Transfer,Fortnightly
9276,52,Male,Socks,Clothing,77,Vermont,XL,DarkGreen,Winter,4.9,No,Free Shipping,Yes,87,Venmo,Fortnightly
9277,44,Male,Boots,Footwear,93,Louisiana,L,Tomato,Summer,3.7,Yes,2-Day Shipping,Yes,39,Venmo,Quarterly
9278,50,Female,Sweater,Clothing,49,Maryland,XL,PaleGreen,Summer,3.1,No,Standard,Yes,58,Debit Card,Monthly
9279,26,Male,Sneakers,Footwear,90,Alaska,S,Coral,Spring,2.9,Yes,Express,No,51,PayPal,Bi-Weekly
9280,57,Female,Jacket,Outerwear,90,Oregon,M,DarkMagenta,Fall,3.7,No,Next Day Air,No,58,Cash,Fortnightly
9281,62,Female,Handbag,Accessories,39,Kansas,S,LightSkyBlue,Summer,3.7,No,Express,Yes,54,Debit Card,Every 3 Months
9282,64,Male,Backpack,Accessories,25,Kentucky,M,LemonChiffon,Spring,4.9,Yes,Next Day Air,No,69,Cash,Quarterly
9283,51,Male,Sandals,Footwear,24,Wisconsin,XL,Wheat,Spring,2.6,Yes,Standard,No,90,Venmo,Fortnightly
9284,41,Male,Boots,Footwear,64,Idaho,S,SpringGreen,Winter,3.4,No,Free Shipping,No,65,Credit Card,Weekly
9285,42,Female,Jeans,Clothing,70,North Dakota,L,AliceBlue,Fall,4.2,No,Store Pickup,Yes,31,Credit Card,Monthly
9286,39,Female,Jeans,Clothing,41,Georgia,XL,Beige,Spring,4.9,Yes,Express,Yes,70,PayPal,Bi-Weekly
9287,25,Female,Dress,Clothing,55,Massachusetts,L,PeachPuff,Winter,3.9,No,Free Shipping,No,55,Debit Card,Weekly
9288,48,Female,Boots,Footwear,30,Oregon,S,MediumSpringGreen,Summer,3.4,Yes,2-Day Shipping,Yes,25,Cash,Weekly
9289,55,Male,Pants,Clothing,62,Alabama,L,SkyBlue,Winter,3.5,Yes,Free Shipping,No,98,Venmo,Monthly
9290,53,Male,Shorts,Clothing,56,Illinois,L,GhostWhite,Winter,4.2,No,Standard,Yes,83,PayPal,Monthly
9291,48,Male,Gloves,Accessories,54,Connecticut,S,Linen,Winter,3.9,Yes,Next Day Air,No,4,Debit Card,Fortnightly
9292,50,Male,Shorts,Clothing,86,Washington,S,Peru,Summer,3.6,No,Free Shipping,No,82,PayPal,Quarterly
9293,51,Male,Gloves,Accessories,57,Kentucky,M,LightPink,Spring,3.6,Yes,Standard,Yes,99,Bank Transfer,Weekly
9294,18,Male,Sneakers,Footwear,73,Pennsylvania,S,Green,Winter,3.2,Yes,Standard,No,51,Cash,Annually
9295,55,Male,Sunglasses,Accessories,27,South Dakota,S,PaleGoldenRod,Winter,3.9,No,Next Day Air,Yes,76,PayPal,Quarterly
9296,43,Male,Coat,Outerwear,97,Texas,XL,MintCream,Fall,2.8,No,Free Shipping,Yes,77,PayPal,Quarterly
9297,49,Male,Pants,Clothing,49,Connecticut,L,Olive,Summer,5,Yes,Store Pickup,No,44,Venmo,Monthly
9298,60,Male,Pants,Clothing,30,New Mexico,S,Gray,Fall,3.9,No,Free Shipping,No,44,Debit Card,Quarterly
9299,63,Male,Shoes,Footwear,46,Kansas,S,MediumOrchid,Winter,3,No,Store Pickup,Yes,96,Credit Card,Fortnightly
9300,38,Male,Jeans,Clothing,32,Arizona,L,MediumSlateBlue,Fall,4.9,No,Next Day Air,Yes,24,Bank Transfer,Quarterly
9301,47,Male,T-shirt,Clothing,36,Minnesota,XL,SeaShell,Winter,2.6,Yes,2-Day Shipping,No,92,PayPal,Weekly
9302,44,Male,Hoodie,Clothing,31,Wisconsin,XL,LawnGreen,Summer,3.7,No,2-Day Shipping,Yes,21,Venmo,Weekly
9303,45,Male,Belt,Accessories,46,Ohio,L,MediumSeaGreen,Spring,2.6,No,Standard,No,5,Venmo,Monthly
9304,64,Male,Hoodie,Clothing,71,New York,XL,Khaki,Summer,5,No,Next Day Air,Yes,21,Debit Card,Weekly
9305,20,Female,Scarf,Accessories,25,Nevada,M,Azure,Summer,3.6,Yes,Free Shipping,Yes,25,Cash,Monthly
9306,45,Female,Handbag,Accessories,65,Vermont,S,Crimson,Winter,3.2,Yes,Store Pickup,No,95,Credit Card,Bi-Weekly
9307,59,Male,Pants,Clothing,81,Connecticut,S,DarkSlateGray,Spring,3.9,Yes,Free Shipping,No,38,Venmo,Bi-Weekly
9308,35,Female,Dress,Clothing,57,Iowa,M,PaleVioletRed,Summer,3.3,Yes,Next Day Air,No,50,Debit Card,Annually
9309,21,Male,Jeans,Clothing,79,Arizona,L,GreenYellow,Fall,2.7,No,Free Shipping,No,60,Credit Card,Bi-Weekly
9310,39,Male,Socks,Clothing,41,New Jersey,L,PaleVioletRed,Summer,3.1,Yes,Express,Yes,48,Bank Transfer,Annually
9311,60,Male,Sunglasses,Accessories,40,Ohio,S,Cornsilk,Summer,2.5,No,Store Pickup,No,58,Venmo,Every 3 Months
9312,51,Male,Jacket,Outerwear,87,Connecticut,M,Purple,Fall,3.4,No,Express,No,62,Debit Card,Weekly
9313,26,Male,Socks,Clothing,78,Virginia,S,DarkSlateBlue,Spring,3,No,Express,No,75,Venmo,Monthly
9314,75,Male,Sneakers,Footwear,84,Iowa,XL,HotPink,Spring,4.5,No,Free Shipping,No,94,Debit Card,Fortnightly
9315,26,Male,T-shirt,Clothing,86,Indiana,S,NavajoWhite,Fall,4.7,Yes,Free Shipping,Yes,57,Cash,Weekly
9316,39,Male,Coat,Outerwear,89,Connecticut,M,Blue,Spring,4.4,Yes,Store Pickup,Yes,86,Bank Transfer,Every 3 Months
9317,52,Male,Gloves,Accessories,68,Kentucky,M,Aqua,Summer,3.9,Yes,2-Day Shipping,Yes,60,PayPal,Fortnightly
9318,50,Male,Backpack,Accessories,23,Pennsylvania,S,PaleTurquoise,Spring,4.4,No,Free Shipping,Yes,94,Debit Card,Weekly
9319,29,Male,Gloves,Accessories,54,Delaware,XL,LightSeaGreen,Fall,3.9,No,Store Pickup,No,47,Bank Transfer,Monthly
9320,70,Male,Sandals,Footwear,38,Tennessee,M,RoyalBlue,Spring,4.4,No,Next Day Air,No,63,Venmo,Quarterly
9321,28,Female,Jewelry,Accessories,28,Indiana,XL,DarkGoldenRod,Spring,3.1,No,2-Day Shipping,Yes,90,Credit Card,Monthly
9322,37,Female,Jewelry,Accessories,63,Michigan,L,LavenderBlush,Winter,4.2,Yes,Express,Yes,31,Venmo,Weekly
9323,39,Female,Skirt,Clothing,64,South Carolina,L,DarkOrchid,Fall,3.5,No,2-Day Shipping,No,15,Venmo,Quarterly
9324,44,Female,Belt,Accessories,26,Colorado,L,LightCoral,Fall,4.6,Yes,Express,Yes,99,Bank Transfer,Monthly
9325,74,Female,Sunglasses,Accessories,45,Rhode Island,M,WhiteSmoke,Summer,3.5,No,Next Day Air,No,71,Credit Card,Monthly
9326,50,Female,Sunglasses,Accessories,59,West Virginia,XL,LawnGreen,Winter,3.1,No,2-Day Shipping,No,5,PayPal,Monthly
9327,59,Male,Socks,Clothing,87,Arizona,L,Sienna,Fall,3.5,Yes,2-Day Shipping,No,55,Credit Card,Bi-Weekly
9328,35,Male,Belt,Accessories,67,Vermont,L,LightSalmon,Winter,3.4,No,Store Pickup,No,98,Venmo,Monthly
9329,62,Male,Hat,Accessories,52,Ohio,XL,FireBrick,Summer,4.1,Yes,Standard,No,82,Cash,Bi-Weekly
9330,72,Male,Hoodie,Clothing,52,Texas,L,AntiqueWhite,Fall,3.9,No,2-Day Shipping,Yes,15,Venmo,Quarterly
9331,32,Male,Shoes,Footwear,83,New York,XL,IndianRed,Winter,2.5,No,Standard,No,77,PayPal,Annually
9332,22,Male,Jacket,Outerwear,76,Nebraska,S,MediumPurple,Summer,4.7,Yes,Free Shipping,No,60,PayPal,Quarterly
9333,68,Male,Sunglasses,Accessories,51,Connecticut,XL,DarkCyan,Spring,4.6,No,Free Shipping,Yes,78,PayPal,Quarterly
9334,53,Male,Sneakers,Footwear,50,North Carolina,M,Khaki,Winter,4.7,Yes,Express,No,41,Venmo,Weekly
9335,36,Male,Shoes,Footwear,30,Oregon,XL,LightSeaGreen,Fall,4.7,Yes,Free Shipping,No,32,Venmo,Annually
9336,28,Male,Shirt,Clothing,80,Alabama,L,Pink,Winter,3.7,No,2-Day Shipping,Yes,11,Credit Card,Quarterly
9337,69,Male,Sunglasses,Accessories,69,Vermont,M,MediumVioletRed,Summer,3.4,No,2-Day Shipping,No,90,Bank Transfer,Every 3 Months
9338,69,Male,Sweater,Clothing,49,Minnesota,M,RoyalBlue,Fall,4.7,Yes,Express,Yes,33,Cash,Monthly
9339,39,Male,Coat,Outerwear,81,Oklahoma,L,FireBrick,Summer,3.3,No,Free Shipping,Yes,83,Credit Card,Bi-Weekly
9340,56,Female,Sunglasses,Accessories,33,Alaska,M,DarkGray,Spring,4.2,Yes,2-Day Shipping,Yes,27,PayPal,Annually
9341,53,Male,Boots,Footwear,72,South Dakota,XL,Beige,Summer,4.5,Yes,Free Shipping,No,91,Cash,Annually
9342,20,Female,Pants,Clothing,37,Texas,L,LightSalmon,Fall,3.4,No,Store Pickup,No,40,Bank Transfer,Quarterly
9343,70,Female,Backpack,Accessories,21,Illinois,S,ForestGreen,Winter,4.8,No,Store Pickup,Yes,14,Venmo,Annually
9344,30,Female,Shoes,Footwear,66,Hawaii,L,Lavender,Fall,4.5,No,Next Day Air,Yes,83,PayPal,Annually
9345,40,Female,Socks,Clothing,37,West Virginia,L,Brown,Winter,3.3,Yes,Free Shipping,Yes,18,Debit Card,Monthly
9346,49,Female,Sneakers,Footwear,93,Washington,L,Fuchsia,Winter,2.9,No,Express,Yes,77,PayPal,Every 3 Months
9347,30,Female,Coat,Outerwear,86,Illinois,XL,HoneyDew,Fall,3.1,Yes,2-Day Shipping,Yes,52,Credit Card,Quarterly
9348,65,Male,Jacket,Outerwear,84,Illinois,XL,DarkSeaGreen,Winter,4.8,No,Express,Yes,41,Credit Card,Annually
9349,65,Male,Shirt,Clothing,39,Maine,XL,Salmon,Spring,4.8,No,Express,Yes,23,PayPal,Bi-Weekly
9350,32,Female,Belt,Accessories,32,Arkansas,S,RoyalBlue,Fall,4.5,Yes,Store Pickup,Yes,36,Credit Card,Weekly
9351,34,Female,T-shirt,Clothing,85,Iowa,XL,DarkSlateBlue,Winter,3.3,Yes,Next Day Air,No,35,Venmo,Weekly
9352,61,Male,Sunglasses,Accessories,62,Arizona,S,DarkOrchid,Fall,3.2,Yes,Next Day Air,Yes,46,Cash,Every 3 Months
9353,42,Male,Pants,Clothing,42,Washington,S,GreenYellow,Spring,2.6,No,Express,Yes,94,Cash,Annually
9354,47,Female,Sweater,Clothing,47,Mississippi,XL,Lime,Summer,3.9,No,Express,No,79,Bank Transfer,Fortnightly
9355,19,Male,Hoodie,Clothing,46,Utah,S,Plum,Summer,3.3,No,Express,Yes,51,Debit Card,Monthly
9356,29,Male,Jeans,Clothing,32,Georgia,S,Coral,Fall,2.7,No,Express,No,34,Credit Card,Bi-Weekly
9357,27,Male,Shirt,Clothing,62,Hawaii,XL,Sienna,Fall,3.4,No,Store Pickup,Yes,13,Venmo,Bi-Weekly
9358,51,Male,Hoodie,Clothing,87,Missouri,L,AntiqueWhite,Spring,2.8,No,Express,No,51,Credit Card,Every 3 Months
9359,63,Male,Pants,Clothing,90,Hawaii,S,Navy,Summer,3.7,Yes,Standard,Yes,29,Venmo,Fortnightly
9360,31,Male,Shoes,Footwear,32,Arizona,M,White,Fall,2.5,No,Express,Yes,47,Credit Card,Quarterly
9361,43,Male,Hoodie,Clothing,51,Idaho,L,PeachPuff,Spring,4.7,Yes,Store Pickup,Yes,62,Bank Transfer,Fortnightly
9362,42,Female,Jeans,Clothing,81,Connecticut,XL,DarkBlue,Winter,5,Yes,2-Day Shipping,No,99,Credit Card,Fortnightly
9363,56,Male,Sunglasses,Accessories,41,Wisconsin,S,DimGray,Fall,3.8,No,Next Day Air,No,50,Debit Card,Every 3 Months
9364,44,Female,Coat,Outerwear,75,Indiana,XL,Cornsilk,Spring,3,Yes,Standard,Yes,78,Venmo,Annually
9365,18,Female,Backpack,Accessories,39,Georgia,S,PapayaWhip,Summer,3.2,Yes,Standard,Yes,20,Cash,Fortnightly
9366,62,Female,Blouse,Clothing,73,Connecticut,XL,PowderBlue,Summer,3.8,Yes,Express,No,84,Debit Card,Bi-Weekly
9367,45,Male,Belt,Accessories,40,Iowa,XL,FireBrick,Summer,3,Yes,Standard,No,40,Credit Card,Weekly
9368,29,Male,Belt,Accessories,66,Louisiana,XL,Turquoise,Summer,3.7,Yes,2-Day Shipping,Yes,87,Cash,Annually
9369,32,Female,Jeans,Clothing,65,Virginia,S,Wheat,Summer,2.6,No,Next Day Air,Yes,55,Bank Transfer,Fortnightly
9370,21,Male,Sneakers,Footwear,61,Pennsylvania,S,MediumPurple,Winter,4.9,Yes,2-Day Shipping,No,86,Debit Card,Bi-Weekly
9371,26,Male,Sandals,Footwear,95,New Hampshire,M,DimGray,Fall,2.7,No,Standard,No,86,PayPal,Every 3 Months
9372,24,Male,Pants,Clothing,87,Rhode Island,M,White,Summer,4.9,No,Store Pickup,No,78,Debit Card,Every 3 Months
9373,60,Male,Jacket,Outerwear,76,Texas,M,IndianRed,Winter,4.1,Yes,Next Day Air,Yes,90,Venmo,Bi-Weekly
9374,64,Male,Sneakers,Footwear,41,New Hampshire,L,Peru,Winter,4.3,No,Next Day Air,No,34,Cash,Weekly
9375,46,Female,Scarf,Accessories,34,Idaho,S,Red,Spring,3.8,Yes,Standard,Yes,62,Credit Card,Monthly
9376,27,Male,T-shirt,Clothing,77,Louisiana,S,Maroon,Spring,3.1,No,Express,Yes,59,PayPal,Weekly
9377,54,Male,Backpack,Accessories,28,Kentucky,M,HotPink,Summer,3.4,Yes,2-Day Shipping,Yes,41,Cash,Bi-Weekly
9378,29,Female,Gloves,Accessories,28,Washington,S,Beige,Winter,3.9,Yes,Store Pickup,Yes,91,Credit Card,Bi-Weekly
9379,42,Female,Jeans,Clothing,73,Illinois,M,PaleGreen,Winter,4.2,No,Express,No,82,Cash,Bi-Weekly
9380,51,Male,Sandals,Footwear,74,Maine,L,OldLace,Fall,3.5,No,Standard,Yes,19,Debit Card,Monthly
9381,56,Male,Pants,Clothing,51,Wyoming,S,WhiteSmoke,Winter,3.3,No,2-Day Shipping,Yes,43,Venmo,Monthly
9382,28,Female,Boots,Footwear,46,New Jersey,XL,DarkGoldenRod,Fall,3.1,No,Next Day Air,Yes,2,Bank Transfer,Every 3 Months
9383,31,Male,Pants,Clothing,53,Pennsylvania,L,DarkOrange,Winter,2.5,Yes,Free Shipping,No,36,Venmo,Bi-Weekly
9384,37,Male,Shirt,Clothing,90,Vermont,L,DarkSalmon,Fall,3.1,No,2-Day Shipping,No,65,PayPal,Bi-Weekly
9385,45,Male,Backpack,Accessories,28,Arkansas,M,Khaki,Spring,3.6,Yes,Store Pickup,Yes,90,PayPal,Annually
9386,43,Male,Belt,Accessories,59,West Virginia,M,White,Summer,3,Yes,Store Pickup,No,11,Venmo,Annually
9387,66,Female,T-shirt,Clothing,76,Delaware,M,Silver,Fall,3.3,No,Standard,Yes,38,Bank Transfer,Bi-Weekly
9388,44,Male,Jacket,Outerwear,80,Montana,M,DarkSlateBlue,Fall,3.4,No,Free Shipping,No,35,Cash,Bi-Weekly
9389,71,Female,T-shirt,Clothing,76,Arkansas,S,Tomato,Spring,4.3,Yes,Express,No,100,Cash,Every 3 Months
9390,49,Female,Jacket,Outerwear,97,Idaho,M,WhiteSmoke,Spring,4,No,Next Day Air,No,25,Cash,Monthly
9391,32,Male,Sunglasses,Accessories,15,Iowa,XL,DarkSalmon,Summer,4.9,Yes,Next Day Air,No,31,Venmo,Monthly
9392,37,Male,Sandals,Footwear,46,Kansas,L,BurlyWood,Winter,3.3,Yes,2-Day Shipping,No,100,Venmo,Annually
9393,26,Male,Sunglasses,Accessories,61,North Carolina,S,YellowGreen,Fall,4.5,Yes,Store Pickup,Yes,99,Venmo,Bi-Weekly
9394,65,Male,Sweater,Clothing,75,California,M,LawnGreen,Fall,3.7,Yes,2-Day Shipping,Yes,56,Venmo,Fortnightly
9395,33,Male,Shirt,Clothing,34,Ohio,M,DarkBlue,Fall,3.2,No,2-Day Shipping,Yes,55,Cash,Weekly
9396,51,Male,Pants,Clothing,50,Michigan,M,Violet,Spring,2.6,Yes,Next Day Air,No,30,PayPal,Annually
9397,56,Male,Jacket,Outerwear,61,Ohio,S,DarkGoldenRod,Spring,2.5,Yes,Store Pickup,Yes,56,Cash,Annually
9398,19,Male,Sunglasses,Accessories,66,Kentucky,M,LightGoldenRodYellow,Spring,3.2,No,2-Day Shipping,Yes,29,PayPal,Fortnightly
9399,35,Male,Pants,Clothing,74,Michigan,L,DarkSlateBlue,Spring,4.2,Yes,2-Day Shipping,No,35,Credit Card,Annually
9400,23,Male,Shirt,Clothing,72,Idaho,S,Brown,Spring,4.4,No,Store Pickup,Yes,58,Venmo,Monthly
9401,73,Male,Socks,Clothing,64,Nevada,M,SlateGray,Summer,3,No,Store Pickup,Yes,46,Bank Transfer,Every 3 Months
9402,44,Male,Jeans,Clothing,82,Indiana,L,DarkSlateGray,Fall,4,Yes,Standard,No,6,Bank Transfer,Fortnightly
9403,57,Female,Blouse,Clothing,49,Iowa,L,DarkCyan,Winter,2.8,Yes,Standard,Yes,55,Debit Card,Weekly
9404,65,Female,Shoes,Footwear,54,North Dakota,XL,DarkViolet,Summer,3.3,No,Store Pickup,Yes,58,Venmo,Every 3 Months
9405,67,Male,Backpack,Accessories,56,South Carolina,XL,Red,Winter,4.5,Yes,Standard,No,74,Cash,Annually
9406,52,Male,Sandals,Footwear,52,California,M,Peru,Winter,3.8,Yes,Free Shipping,Yes,30,Debit Card,Bi-Weekly
9407,62,Female,Sunglasses,Accessories,22,Washington,M,YellowGreen,Summer,4.4,Yes,2-Day Shipping,Yes,40,Credit Card,Quarterly
9408,72,Male,Sunglasses,Accessories,38,Colorado,L,MediumBlue,Summer,3.6,Yes,Next Day Air,Yes,97,Bank Transfer,Annually
9409,32,Male,Shoes,Footwear,87,New Jersey,S,FireBrick,Fall,3.4,No,Express,Yes,85,Venmo,Every 3 Months
9410,57,Male,T-shirt,Clothing,71,Utah,L,LightSalmon,Fall,4,Yes,Store Pickup,Yes,81,Credit Card,Every 3 Months
9411,22,Male,Sandals,Footwear,20,Michigan,XL,Black,Fall,3.8,No,Free Shipping,No,49,Cash,Quarterly
9412,75,Male,Shoes,Footwear,38,Arizona,M,Aqua,Spring,3.7,Yes,Express,Yes,40,PayPal,Fortnightly
9413,23,Male,Sneakers,Footwear,84,Wyoming,L,Bisque,Winter,3.9,Yes,Standard,No,12,Venmo,Every 3 Months
9414,27,Female,Shirt,Clothing,61,Wyoming,S,Bisque,Winter,3.6,Yes,Next Day Air,Yes,97,Venmo,Annually
9415,34,Female,Belt,Accessories,18,Washington,L,Black,Fall,3.4,Yes,Free Shipping,No,92,Debit Card,Weekly
9416,62,Male,Shoes,Footwear,40,Colorado,S,MediumBlue,Winter,3.6,Yes,Express,No,96,Bank Transfer,Fortnightly
9417,35,Male,Hoodie,Clothing,53,Hawaii,M,Cyan,Fall,4.1,No,Store Pickup,Yes,11,Credit Card,Annually
9418,75,Male,Belt,Accessories,59,Colorado,S,Gold,Winter,3.1,Yes,Store Pickup,Yes,82,Debit Card,Every 3 Months
9419,55,Male,Hat,Accessories,57,New Mexico,M,DarkGreen,Spring,3.7,Yes,Next Day Air,Yes,77,Credit Card,Quarterly
9420,68,Male,Hat,Accessories,53,New Hampshire,M,WhiteSmoke,Summer,3.2,Yes,Free Shipping,No,51,Cash,Annually
9421,75,Male,Sweater,Clothing,68,Tennessee,M,Navy,Spring,2.6,No,Express,No,90,Credit Card,Weekly
9422,27,Female,Jeans,Clothing,32,Arkansas,L,Bisque,Summer,2.6,No,2-Day Shipping,Yes,11,Cash,Bi-Weekly
9423,36,Female,Skirt,Clothing,75,Washington,L,DeepPink,Winter,3.2,Yes,Express,Yes,69,Bank Transfer,Annually
9424,64,Female,Gloves,Accessories,20,Minnesota,XL,Maroon,Winter,4.2,Yes,Next Day Air,No,33,Credit Card,Weekly
9425,36,Male,Shoes,Footwear,37,Missouri,L,DarkOrange,Spring,4.1,Yes,Standard,No,9,Credit Card,Bi-Weekly
9426,25,Female,Sunglasses,Accessories,66,North Carolina,S,LightSteelBlue,Summer,2.6,Yes,Standard,No,63,Venmo,Monthly
9427,35,Male,Socks,Clothing,44,Wisconsin,L,LightSteelBlue,Summer,4.1,No,Express,Yes,51,Credit Card,Annually
9428,36,Male,Sandals,Footwear,61,Kentucky,L,DimGray,Summer,2.9,Yes,Free Shipping,Yes,36,Venmo,Every 3 Months
9429,58,Female,Scarf,Accessories,34,Colorado,M,YellowGreen,Summer,4,No,Standard,Yes,20,Cash,Annually
9430,53,Male,Shorts,Clothing,75,Georgia,XL,Yellow,Winter,4.1,Yes,Next Day Air,No,36,Venmo,Annually
9431,58,Male,Sunglasses,Accessories,52,New Mexico,M,LightSlateGray,Spring,3.8,Yes,2-Day Shipping,No,42,Debit Card,Weekly
9432,18,Male,Jacket,Outerwear,60,New York,XL,Turquoise,Fall,4.1,No,2-Day Shipping,Yes,74,Venmo,Every 3 Months
9433,24,Female,Sunglasses,Accessories,57,Wyoming,S,Crimson,Fall,4.6,Yes,Store Pickup,Yes,49,Debit Card,Weekly
9434,20,Female,T-shirt,Clothing,88,Georgia,S,ForestGreen,Winter,4.6,Yes,2-Day Shipping,Yes,39,Venmo,Bi-Weekly
9435,67,Male,Socks,Clothing,79,Wisconsin,L,LightSlateGray,Winter,3.1,Yes,Standard,No,25,Credit Card,Bi-Weekly
9436,34,Female,Jeans,Clothing,66,North Carolina,XL,BlueViolet,Summer,4.2,No,Next Day Air,No,78,Debit Card,Monthly
9437,52,Female,Jacket,Outerwear,90,Massachusetts,S,Olive,Winter,4,Yes,Next Day Air,Yes,54,Credit Card,Annually
9438,23,Male,Coat,Outerwear,86,New Mexico,XL,BlueViolet,Fall,4.1,No,Next Day Air,No,46,Debit Card,Annually
9439,25,Female,T-shirt,Clothing,56,North Carolina,S,PowderBlue,Fall,3.7,Yes,Standard,No,57,Venmo,Fortnightly
9440,61,Male,Pants,Clothing,76,New Jersey,L,Bisque,Fall,3.5,Yes,Free Shipping,Yes,25,Debit Card,Bi-Weekly
9441,29,Male,Pants,Clothing,35,Arizona,XL,BurlyWood,Fall,4.5,No,Standard,No,60,Bank Transfer,Every 3 Months
9442,25,Female,Shorts,Clothing,37,Alabama,L,LightGoldenRodYellow,Fall,2.8,Yes,Free Shipping,Yes,35,Bank Transfer,Annually
9443,20,Male,Coat,Outerwear,88,Kansas,L,OldLace,Summer,4.3,No,Store Pickup,Yes,12,Bank Transfer,Bi-Weekly
9444,22,Male,Belt,Accessories,57,Minnesota,L,MediumSpringGreen,Fall,4.6,Yes,2-Day Shipping,Yes,91,Cash,Fortnightly
9445,21,Female,Jeans,Clothing,41,Colorado,S,MistyRose,Winter,3.5,No,Next Day Air,Yes,48,Bank Transfer,Monthly
9446,18,Male,Boots,Footwear,26,Washington,XL,Tomato,Summer,3.5,Yes,Express,Yes,28,Bank Transfer,Monthly
9447,60,Male,Boots,Footwear,93,Louisiana,L,Wheat,Winter,3.5,No,Standard,Yes,38,Bank Transfer,Fortnightly
9448,38,Male,Sunglasses,Accessories,59,Georgia,L,PaleGreen,Fall,3.8,No,2-Day Shipping,No,41,PayPal,Quarterly
9449,42,Male,Hoodie,Clothing,86,Missouri,XL,DarkRed,Fall,3,Yes,Next Day Air,Yes,93,Bank Transfer,Quarterly
9450,64,Male,Socks,Clothing,89,Kansas,S,PaleVioletRed,Winter,3.1,Yes,Express,No,45,Cash,Monthly
9451,54,Male,Sweater,Clothing,88,Georgia,S,LightGreen,Summer,3.8,No,2-Day Shipping,No,33,Venmo,Every 3 Months
9452,19,Male,Shirt,Clothing,32,North Carolina,M,Khaki,Summer,4.8,No,Standard,Yes,37,PayPal,Fortnightly
9453,45,Female,Sweater,Clothing,40,Massachusetts,S,NavajoWhite,Fall,3.6,Yes,Express,Yes,60,Debit Card,Monthly
9454,46,Male,Jeans,Clothing,35,Texas,L,BurlyWood,Winter,4.7,Yes,2-Day Shipping,No,67,Cash,Annually
9455,52,Male,Sneakers,Footwear,92,Mississippi,S,Magenta,Fall,4,No,Express,Yes,25,Venmo,Bi-Weekly
9456,68,Male,Scarf,Accessories,20,Hawaii,XL,OldLace,Spring,2.8,Yes,Express,No,28,Venmo,Monthly
9457,48,Male,Sweater,Clothing,40,Washington,M,BlueViolet,Summer,4.2,Yes,Express,No,85,Debit Card,Quarterly
9458,61,Male,Sunglasses,Accessories,59,Oklahoma,XL,BlueViolet,Fall,2.7,No,Store Pickup,Yes,73,Venmo,Every 3 Months
9459,70,Male,Hat,Accessories,16,South Dakota,L,SeaShell,Spring,4,No,Free Shipping,Yes,74,Bank Transfer,Fortnightly
9460,55,Male,Shirt,Clothing,50,Arkansas,XL,PaleTurquoise,Spring,3.4,No,2-Day Shipping,Yes,3,Bank Transfer,Monthly
9461,50,Male,Pants,Clothing,32,Indiana,L,LawnGreen,Winter,4.7,No,Express,Yes,64,Venmo,Bi-Weekly
9462,39,Male,Hoodie,Clothing,87,Nebraska,S,Salmon,Spring,3.7,No,Next Day Air,Yes,7,Credit Card,Bi-Weekly
9463,41,Female,Blouse,Clothing,65,South Carolina,L,MidnightBlue,Summer,4.1,No,2-Day Shipping,Yes,6,Debit Card,Weekly
9464,48,Female,Shirt,Clothing,88,Alaska,XL,Violet,Fall,3.2,No,Free Shipping,No,63,PayPal,Weekly
